@relation R_data_frame

@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute outlier {no,yes}

@data
0.432099,0.390805,0.468354,0.4,0,0,0.55,0.313953,no
0.407407,0.390805,0.468354,0.18,0,0,0.35,0.127907,no
0.407407,0.390805,0.468354,0.18,0,0,0.35,0.127907,no
0.382716,0.367816,0.379747,0.19,0,0,0.666667,0.290698,no
0.580247,0.597701,0.417722,0.4,0,0,0.633333,0.255814,no
0.716049,0.689655,0.35443,0.46,0,0,0.416667,0.255814,no
0.160494,0.632184,0.379747,0.16,0,1,0.7,0.255814,no
0.444444,0.37931,0.329114,0.15,0,0,0.566667,0.255814,no
0.518519,0.425287,0.506329,0.21,0,0,0.7,0.627907,no
0.382716,0.448276,0.379747,0.22,0,0,0.55,0.430233,no
0.530864,0.229885,0.35443,0.24,0,0,0.633333,0.488372,no
0.45679,0.448276,0.316456,0.17,0,0,0.6,0.848837,no
0.407407,0.494253,0.43038,0.16,0,0,0.666667,0.453488,no
0.419753,0.402299,0.379747,0.18,0,0,0.65,0.313953,no
0.395062,0.402299,0.379747,0.19,0,0,0.633333,0.313953,no
0.395062,0.402299,0.379747,0.26,0,0,0.633333,0.313953,no
0.419753,0.402299,0.379747,0.18,0,0,0.633333,0.313953,no
0.506173,0.37931,0.379747,0.1,0,0,0.583333,0.360465,no
0.506173,0.37931,0.379747,0.1,0,0,0.583333,0.360465,no
0.395062,0.425287,0.35443,0.45,0,0,0.583333,0.255814,no
0.320988,0.367816,0.379747,0.3,0,0,0.583333,0.511628,no
0.271605,0.333333,0.025316,0.16,0,0,0.45,0.255814,no
0.074074,0.333333,0,0.14,0,0,0.466667,0.255814,no
0.62963,0.517241,0.405063,0.39,0,0,0.766667,0.255814,no
0.37037,0.206897,0.278481,0.24,0,0,0.683333,0.255814,no
0.333333,0.321839,0.278481,0.18,0,0,0.683333,0.255814,no
0.790123,0.781609,0.303797,0.38,0,0,0.45,0.302326,no
0.160494,0.264368,0.088608,0.38,0,0,0.616667,0.465116,no
0.259259,0.597701,0.21519,0.17,0,0,0.733333,0.255814,no
0.209877,0.275862,0.531646,0.25,0,0,0.283333,0.255814,no
0.37037,0.482759,0.253165,0.19,0,0,0.583333,0.360465,no
0.135802,0.367816,0.43038,0.19,0,0,0.666667,0.465116,no
0.851852,0.678161,0.139241,0.3,0,0,0.65,0.383721,no
0.308642,0.310345,0.405063,0.19,0,0,0.583333,0.313953,no
0.333333,0.551724,0.21519,0.35,0,0,0.6,0.255814,no
0.444444,0.321839,0.582278,0.61,0,0,0.6,0.162791,no
0.111111,0.057471,0.64557,0.26,0,0,0.6,0.290698,no
0.209877,0.425287,0.227848,0.23,0,0,0.616667,0.255814,no
0.17284,0.275862,0.35443,0.22,0,0,0.7,0.255814,no
0.481481,0.344828,0.139241,0.11,0,0,0.6,0.255814,no
0.679012,0.793103,0.316456,0.24,0,0,0.616667,0.360465,no
0.679012,0.793103,0.316456,0.24,0,0,0.583333,0.255814,no
0.691358,0.724138,0.468354,0.22,0,0,0.6,0.255814,no
0.246914,0.298851,0.556962,0.16,0,0,0.533333,0.255814,no
0.395062,0.528736,0.43038,0.21,0,0,0.65,0.255814,no
0.271605,0.252874,0.493671,0.22,0,0,0.716667,0.918605,no
0.296296,0.172414,0.253165,0.32,0,0,0.65,0.255814,no
0.271605,0.413793,0.43038,0.13,0,0,0.7,0.255814,no
0.049383,0.183908,0.316456,0,0,0,0.5,0.360465,no
0.074074,0.402299,0.303797,0.32,0,0,0.45,0.255814,no
0.234568,0.241379,0.43038,0.44,0,0,0.583333,0.302326,no
0.518519,0.471264,0.417722,0.38,0,0,0.683333,0.337209,no
0.728395,0.689655,0.075949,0.28,0,0,0.716667,0.255814,no
0.148148,0.436782,0.21519,0.18,0,0,0.55,0.360465,no
0.54321,0.586207,0.35443,0.2,0,0,0.65,0.290698,no
0.148148,0.310345,0.126582,0.17,0,0,0.65,0.255814,no
0.358025,0.356322,0.316456,0.37,0,0,0.55,0.418605,no
0.382716,0.413793,0.316456,0.22,0,0,0.666667,0.290698,no
0.530864,0.333333,0.329114,0.16,0,0,0.65,0.255814,no
0.382716,0.367816,0.392405,0.18,0,0,0.65,0.255814,no
0.493827,0.436782,0.329114,0.21,0,0,0.566667,0.255814,no
0.246914,0.390805,0.35443,0.2,0,0,0.666667,0.302326,no
0.37037,0.402299,0.392405,0.24,0,0,0.616667,0.255814,no
0.493827,0.402299,0.35443,0.42,0,0,0.65,0.255814,no
0.469136,0.252874,0.367089,0.43,0,0,0.666667,0.255814,no
0.518519,0.448276,0.367089,0.44,0,0,0.666667,0.255814,no
0.54321,0.344828,0.341772,0.11,0,0,0.633333,0.255814,no
0.54321,0.344828,0.341772,0.11,0,0,0.633333,0.255814,no
0.407407,0.367816,0.405063,0.34,0,0,0.65,0.511628,no
0.432099,0.402299,0.43038,0.33,0,0,0.7,0.465116,no
0.283951,0.425287,0.481013,0.17,0,0,0.633333,0.255814,no
0.432099,0.482759,0.43038,0.4,0,0,0.666667,0.255814,no
0.148148,0.206897,0.455696,0.15,0,0,0.616667,0.255814,no
0.234568,0.333333,0.367089,0.19,0,0,0.516667,0.255814,no
0.17284,0.264368,0.518987,0.26,0,0,0.7,0.255814,no
0.234568,0.333333,0.367089,0.19,0,0,0.516667,0.255814,no
0.345679,0.494253,0.468354,0.19,0,0,0.516667,0.744186,no
0.160494,0.218391,0.392405,0.18,0,0,0.583333,0.395349,no
0.111111,0.16092,0.367089,0.14,0,0,0.616667,0.325581,no
0.271605,0.37931,0.455696,0.25,0,0,0.733333,0.44186,no
0.308642,0.471264,0.379747,0.16,0,0,0.75,0.255814,no
0.308642,0.482759,0.379747,0.16,0,0,0.783333,0.255814,no
0.716049,0.655172,0.291139,0.29,0,0,0.716667,0.255814,no
0.259259,0.494253,0.405063,0.15,0,0,0.6,0.255814,no
0.740741,0.758621,0.265823,0.26,0,0,0.783333,0.255814,no
0.753086,0.804598,0.278481,0.24,0,0,0.683333,0.255814,no
0.481481,0.482759,0.379747,0.13,0,0,0.65,0.255814,no
0.444444,0.643678,0.379747,0.12,0,0,0.633333,0.255814,no
0.37037,0.425287,0.265823,0.43,0,0,0.616667,0.418605,no
0.308642,0.413793,0.35443,0.27,0,0,0.65,0.255814,no
0.074074,0.149425,0.405063,0.17,0,0,0.533333,0.255814,no
0.37037,0.37931,0.417722,0.18,0,0,0.366667,0.255814,no
0.283951,0.275862,0.417722,0.17,0,0,0.633333,0.255814,no
0.283951,0.367816,0.683544,0.21,0,0,0.583333,0.255814,no
0.246914,0.367816,0.683544,0.17,0,0,0.633333,0.255814,no
0.54321,0.471264,0.405063,0.27,0,0,0.6,0.255814,no
0.432099,0.344828,0.341772,0.27,0,0,0.516667,0.476744,no
0.259259,0.356322,0.367089,0.13,0,0,0.65,0.453488,no
0.444444,0.298851,0.227848,0.47,0,0,0.616667,0.965116,no
0.493827,0.402299,0.253165,0.53,0,0,0.583333,0.651163,no
0.419753,0.367816,0.392405,0.29,0,0,0.7,0.44186,no
0.530864,0.54023,0.417722,0.22,0,0,0.683333,0.313953,no
0.17284,0.37931,0.405063,0.12,0,0,0.616667,0.313953,no
0.469136,0.264368,0.379747,0.25,0,0,0.683333,0.290698,no
0.320988,0.724138,0.379747,0.25,0,0,0.766667,0.255814,no
0.358025,0.356322,0.379747,0.24,0,0,0.6,0.255814,no
0.493827,0.586207,0.291139,0.26,0,0,0.616667,0.255814,no
0.740741,0.494253,0.405063,0.19,0,0,0.566667,0.406977,no
0.740741,0.563218,0.177215,0.35,0,0,0.783333,0.325581,no
0.407407,0.425287,0.493671,0.2,0,0,0.65,0.255814,no
0.493827,0.37931,0.455696,0.17,0,0,0.65,0.255814,no
0.419753,0.333333,0.405063,0.19,0,0,0.566667,0.255814,no
0.493827,0.37931,0.43038,0.17,0,0,0.65,0.290698,no
0.518519,0.689655,0.367089,0.58,0,0,0.616667,0.255814,no
0.580247,0.471264,0.405063,0.17,0,0,0.683333,0.255814,no
0.407407,0.436782,0.341772,0.12,0,0,0.683333,0.360465,no
0.45679,0.37931,0.379747,0.25,0,0,0.683333,0.255814,no
0.345679,0.37931,0.35443,0.27,0,0,0.766667,0.255814,no
0.382716,0.37931,0.35443,0.27,0,0,0.783333,0.255814,no
0.296296,0.402299,0.189873,0.26,0,0,0.65,0.255814,no
0.382716,0.356322,0.455696,0.28,0,0,0.733333,0.255814,no
0.333333,0.390805,0.518987,0.3,0,0,0.416667,0.255814,no
0.493827,0.655172,0.316456,0.19,0,0,0.683333,0.511628,no
0,0.321839,0.43038,0.13,0,0,0.65,0.290698,no
0.098765,0.344828,0.367089,0.13,0,0,0.683333,0.360465,no
0.283951,0.37931,0.291139,0.17,0,0,0.633333,0.488372,no
0.283951,0.436782,0.151899,0.16,0,0,0.683333,0.255814,no
0.358025,0.298851,0.443038,0.23,0,0,0.783333,0.255814,no
0.345679,0.528736,0.443038,0.09,0,0,0.616667,0.255814,no
0.259259,0.172414,0.468354,0.44,0,0,0.466667,0.255814,no
0.432099,0.252874,0.43038,0.19,0,0,0.283333,0.255814,no
0.382716,0.390805,0.303797,0.14,0,0,0.666667,0.372093,no
0.444444,0.356322,0.367089,0.09,0,0,0.7,0.255814,no
0.580247,0.275862,0.493671,0.25,0,0,0.933333,0.255814,no
0.395062,0.413793,0.341772,0.55,0,0,0.65,0.674419,no
0.209877,0.436782,0.379747,0.17,0,0,0.65,0.255814,no
0.604938,0.632184,0.177215,0.16,0,0,0.816667,0.255814,no
0.308642,0.252874,0.43038,0.14,0,0,0.65,0.255814,no
0.666667,0.528736,0.177215,0.15,0,0,0.683333,0.255814,no
0.506173,0.275862,0.392405,0.15,0,0,0.7,0.302326,no
0.555556,0.551724,0.443038,0.15,0,0,0.683333,0.255814,no
0.358025,0.517241,0.468354,0.12,0,0,0.6,0.255814,no
0.567901,0.517241,0.405063,0.21,0,0,0.633333,0.255814,no
0.358025,0.413793,0.35443,0.26,0,0,0.433333,0.313953,no
0.469136,0.471264,0.139241,0.15,0,0,0.65,0.290698,no
0.259259,0.264368,0.139241,0.16,0,0,0.633333,0.313953,no
0.382716,0.482759,0.392405,0.16,0,0,0.633333,0.360465,no
0.567901,0.574713,0.329114,0.22,0,0,0.65,0.313953,no
0.271605,0.402299,0.379747,0.2,0,0,0.633333,0.255814,no
0.074074,0.310345,0.417722,0.16,0,0,0.5,0.255814,no
0.54321,0.494253,0.392405,0.21,0,0,0.616667,0.255814,no
0.45679,0.632184,0.265823,0.36,0,0,0.6,0.255814,no
0.469136,0.390805,0.341772,0.17,0,0,0.65,0.302326,no
0.333333,0.448276,0.379747,0.13,0,0,0.566667,0.255814,no
0.382716,0.310345,0.455696,0.17,0,0,0.766667,0.255814,no
0.728395,0.666667,0.177215,0.25,0,0,0.6,0.255814,no
1,0.770115,0.101266,0.36,0,0,0.65,0.255814,no
0.395062,0.298851,0.443038,0.55,0,0,0.55,0.744186,no
0.617284,0.609195,0.189873,0.09,0,0,0.716667,0.255814,no
0.37037,0.45977,0.189873,0.15,0,0,0.65,0.313953,no
0.246914,0.574713,0.253165,0.27,0,0,0.6,0.255814,no
0.716049,0.747126,0.075949,0.37,0,0,0.6,0.255814,no
0.851852,0.712644,0.253165,0.36,0,0,0.5,0.255814,no
0.37037,0.413793,0.240506,0.2,0,0,0.583333,0.302326,no
0.419753,0.448276,0.35443,0.27,0,0,0.633333,0.255814,no
0.382716,0.390805,0.443038,0.31,0,0,0.716667,0.302326,no
0.641975,0.758621,0.253165,0.38,0,0,0.683333,0.255814,no
0.17284,0.413793,0.316456,0.22,0,0,0.666667,0.383721,no
0.345679,0.321839,0.316456,0.18,0,0,0.666667,0.255814,no
0.320988,0.298851,0.316456,0.29,0,0,0.483333,0.255814,no
0.493827,0.494253,0.367089,0.48,0,0,0.55,0.255814,no
0.08642,0.195402,0.202532,0.15,0,0,0.666667,0.290698,no
0.320988,0.425287,0.278481,0.16,0,0,0.65,0.325581,no
0.061728,0.137931,0.455696,0.28,0,0,0.633333,0.127907,no
0.333333,0.551724,0.43038,0.29,0,0,0.6,0.255814,no
0.432099,0.356322,0.21519,0.22,0,0,0.683333,0.348837,no
0.037037,0.45977,0.189873,0.22,0,0,0.683333,0.360465,no
0.296296,0.321839,0.202532,0.18,0,0,0.683333,0.360465,no
0.333333,0.528736,0.21519,0.12,0,0,0.616667,0.255814,no
0.753086,0.793103,0.240506,0.31,0,0,0.733333,0.290698,no
0.259259,0.310345,0.278481,0.19,0,1,0.583333,0.255814,no
0.469136,0.448276,0.316456,0.2,0,1,0.65,0.476744,no
0.296296,0.54023,0.240506,0.12,0,0,0.6,0.337209,no
0.45679,0.666667,0.329114,0.21,0,0,0.65,0.255814,no
0.567901,0.563218,0.063291,0.33,0,0,0.7,0.255814,no
0.716049,0.655172,0.202532,0.12,0,0,0.6,0.302326,no
0.345679,0.551724,0.139241,0.27,0,0,0.616667,0.348837,no
0.641975,0.436782,0.35443,0.23,0,0,0.283333,0.372093,no
0.493827,0.402299,0.35443,0.49,0,0,0.383333,0.372093,no
0.481481,0.574713,0.392405,0.7,0,0,0.55,0.255814,no
0.135802,0.632184,0.253165,0.17,0,0,0.633333,0.255814,no
0.679012,0.689655,0.139241,0.2,0,0,0.7,0.255814,no
0.444444,0.252874,0.189873,0.29,0,0,0.633333,0.255814,no
0.197531,0.218391,0.126582,0.16,0,0,0.716667,0.255814,no
0.592593,0.551724,0.227848,0.24,0,0,0.633333,0.255814,no
0.617284,0.505747,0.227848,0.19,0,0,0.583333,0.453488,no
0.345679,0.321839,0.405063,0.27,0,0,0.566667,0.290698,no
0.246914,0.494253,0.164557,0.18,0,0,0.6,0.255814,no
0.395062,0.287356,0.265823,0.21,0,0,0.55,0.395349,no
0.160494,0.367816,0.227848,0.14,0,0,0.533333,0.255814,no
0.691358,0.689655,0.177215,0.33,0,0,0.6,0.325581,no
0.641975,0.586207,0.265823,0.28,0,0,0.5,0.255814,no
0.111111,0.402299,0.189873,0.16,0,0,0.666667,0.255814,no
0.407407,0.597701,0.189873,0.26,0,0,0.516667,0.255814,no
0.555556,0.356322,0.443038,0.15,0,0,0.716667,0.255814,no
0.358025,0.517241,0.329114,0.17,0,0,0.666667,0.860465,no
0.283951,0.666667,0.303797,0.15,0,0,0.583333,0.255814,no
0.234568,0.275862,0.189873,0.14,0,0,0.683333,0.255814,no
0.234568,0.494253,0.21519,0.16,0,0,0.666667,0.255814,no
0.753086,0.758621,0.278481,0.25,0,0,0.65,0.255814,no
0.54321,0.597701,0.265823,0.18,0,0,0.683333,0.313953,no
0.790123,0.931034,0.139241,0.21,0,0,0.633333,0.255814,no
0.518519,0.724138,0.113924,0.16,0,0,0.533333,0.476744,no
0.234568,0.62069,0.151899,0.17,0,0,0.633333,0.255814,no
0.246914,0.229885,0.151899,0.23,0,0,0.566667,0.255814,no
0.382716,0.574713,0.303797,0.13,0,0,0.533333,0.372093,no
0.012346,0.54023,0.367089,0.29,0,0,0.633333,0.255814,no
0.123457,0.149425,0.278481,0.17,0,0,0.7,0.348837,no
0.395062,0.37931,0.253165,0.36,0,0,0.6,0.255814,no
0.901235,0.609195,0.392405,0.23,0,0,0.666667,0.255814,no
0.37037,0.494253,0.202532,0.2,0,0,0.666667,0.255814,no
0.82716,0.747126,0.164557,0.15,0,0,0.666667,0.255814,no
0.654321,0.689655,0.253165,0.28,0,0,0.516667,0.255814,no
0.753086,0.689655,0.329114,0.19,0,0,0.6,0.255814,no
0.37037,0.482759,0.177215,0.23,0,0,0.733333,0.255814,no
0.54321,0.666667,0.291139,0.53,0,0,0.65,0.255814,no
0.506173,0.632184,0.113924,0.27,0,0,0.7,0.255814,no
0.777778,0.574713,0.329114,0.18,0,0,0.616667,0.255814,no
0.716049,0.632184,0.177215,0.19,0,0,0.666667,0.5,no
0.395062,0.528736,0.316456,0.13,0,0,0.583333,0.255814,no
0.407407,0.37931,0.164557,0.2,0,0,0.633333,0.290698,no
0.345679,0.425287,0.493671,0.63,0,0,0.416667,0.186047,no
0.481481,0.62069,0.35443,0.16,0,0,0.566667,0.325581,no
0.814815,0.827586,0.113924,0.31,0,0,0.7,0.488372,no
0.135802,0.275862,0.240506,0.45,0,0,0.583333,0.476744,no
0.716049,0.701149,0.202532,0.29,0,0,0.533333,0.255814,no
0.345679,0.287356,0.468354,0.19,0,0,0.733333,0.255814,no
0.382716,0.551724,0.291139,0.2,0,0,0.6,0.255814,no
0.271605,0.367816,0.316456,0.23,0,0,0.616667,0.813953,no
0.333333,0.563218,0.316456,0.54,0,0,0.633333,0.313953,no
0.679012,0.712644,0.303797,0.44,0,0,0.65,0.255814,no
0.407407,0.45977,0.468354,0.69,0,0,0.616667,0.255814,no
0.160494,0.183908,0.101266,0.08,0,0,0.65,0.255814,no
0.234568,0.402299,0.455696,0.3,0,0,0.466667,0.127907,no
0.246914,0.517241,0.329114,0.18,0,0,0.583333,0.255814,no
0.234568,0.390805,0.329114,0.18,0,0,0.516667,0.302326,no
0.54321,0.505747,0.367089,0.48,0,0,0.633333,0.255814,no
0.395062,0.367816,0.518987,0.25,0,0,0.766667,0.255814,no
0.506173,0.551724,0.417722,0.11,0,0,0.55,0.255814,no
0.358025,0.551724,0.455696,0.17,0,0,0.533333,0.255814,no
0.641975,0.425287,0.367089,0.18,0,0,0.55,0.255814,no
0.518519,0.402299,0.417722,0.25,0,0,0.616667,0.255814,no
0.234568,0.218391,0.544304,0.41,0,0,0.516667,0.127907,no
0.234568,0.310345,0.56962,0.35,0,0,0.5,0.127907,no
0.765432,0.563218,0.278481,0.17,0,0,0.666667,0.255814,no
0.592593,0.505747,0.189873,0.19,0,0,0.716667,0.255814,no
0.567901,0.471264,0.417722,0.13,0,0,0.666667,0.255814,no
0.308642,0.425287,0.43038,0.24,0,0,0.583333,0.255814,yes
0.271605,0.37931,0.468354,0.08,0,0,0.633333,0.325581,yes
0.493827,0.62069,0.417722,0.19,0,0,0.583333,0.697674,yes
0.296296,0.172414,0.405063,0.34,0,0,0.7,0.662791,yes
0.209877,0.218391,0.43038,0.27,0,0,0.566667,0.5,yes
0.197531,0.298851,0.455696,0.11,0,0,0.583333,0.255814,yes
0.419753,0.37931,0.417722,0.37,0,0,0.633333,0.348837,yes
0.432099,0.528736,0.455696,0.34,0,0,0.6,0.255814,yes
0.444444,0.413793,0.303797,0.18,0,0,0.6,0.255814,yes
0.259259,0.367816,0.303797,0.15,0,0,0.666667,0.55814,yes
0.17284,0.172414,0.392405,0.15,0,0,0.633333,1,yes
0.259259,0.195402,0.455696,0.13,0,0,0.55,0.255814,yes
0.493827,0.517241,0.443038,0.21,0,0,0.683333,0.383721,yes
0.382716,0.367816,0.35443,0.3,0,0,0.566667,0.465116,yes
0.358025,0.597701,0.189873,0.24,0,0,0.683333,0.360465,yes
0.259259,0.413793,0.405063,0.23,0,0,0.516667,0.302326,yes
0.320988,0.091954,0.35443,0.24,0,0,0.55,0.360465,yes
0.654321,0.436782,0.392405,0.08,0,0,0.683333,0.255814,yes
0.432099,0.45977,0.341772,0.14,0,0,0.6,0.383721,yes
0,0.609195,0.493671,0.14,0,0,0.116667,0.290698,yes
0.382716,0.494253,0.531646,0.25,0,0,0.483333,0.255814,yes
0.407407,0.402299,0.417722,0.28,0,0,0.683333,0.255814,yes
0.17284,0.275862,0.417722,0.28,0,0,0.666667,0.313953,yes
0.259259,0.275862,0.417722,0.13,0,0,0.583333,0.255814,yes
0.345679,0.390805,0.367089,0.19,0,0,0.633333,0.302326,yes
0.358025,0.390805,0.481013,0.41,0,0,0.716667,0.313953,yes
0.049383,0,0.379747,0.16,0,0,0.666667,0.593023,yes
0.851852,0.528736,0.417722,0.39,0,0,0.466667,0.348837,yes
0.481481,0.586207,0.265823,0.3,0,0,0.683333,0.255814,yes
0.481481,0.494253,0.303797,0.12,0,0,0.633333,0.255814,yes
0.37037,0.436782,0.392405,0.13,0,0,0.633333,0.383721,yes
0.148148,0.54023,0.556962,0.18,0,0,0.55,0.255814,yes
0.345679,0.494253,0.379747,0.2,0,0,0.65,0.686047,yes
0.308642,0.229885,0.43038,0.16,0,0,0.6,0.255814,yes
0.345679,0.390805,0.417722,0.19,0,0,0.633333,0.383721,yes
0.271605,0.494253,0.405063,0.16,0,0,0.7,0.302326,yes
0.209877,0.402299,0.506329,0.26,0,0,0.616667,0.186047,yes
0.234568,0.436782,0.443038,0.21,0,0,0.583333,0.360465,yes
0.604938,0.298851,0.367089,0.15,0,0,0.583333,0.430233,yes
0.333333,0.505747,0.455696,0.15,0,0,0.65,0.302326,yes
0.185185,0.126437,0.379747,0.15,0,0,0.683333,0.465116,yes
0.518519,0.195402,0.481013,0.12,0,0,0.6,0.313953,yes
0.234568,0.149425,0.493671,0.1,0,0,0.583333,0.511628,yes
0.419753,0.356322,0.329114,0.22,0,0,0.666667,0.255814,yes
0.222222,0.356322,0.379747,0.56,0,0,0.616667,0.44186,yes
0.580247,0.597701,0.405063,0.17,0,0,0.566667,0.767442,yes
0.296296,0.298851,0.481013,0.13,0,0,0.466667,0.5,yes
0.407407,0.287356,0.518987,0.12,0,0,0.466667,0.325581,yes
0.592593,0.37931,0.468354,0.3,0,0,0.733333,0.313953,yes
0.395062,0.241379,0.367089,0.19,0,0,0.616667,0.255814,yes
0.432099,0.54023,0.455696,0.17,0,0,0.516667,0.255814,yes
0.481481,0.436782,0.443038,0.16,0,0,0.35,0.255814,yes
0.222222,0.333333,0.493671,0.13,0,0,0.633333,0.255814,yes
0.308642,0.528736,0.417722,0.18,0,0,0.6,0.255814,yes
0.382716,0.333333,0.455696,0.49,0,0,0.583333,0.313953,yes
